id_x,projectType,projectName,projectCategory,slug,slugId,status,projectAge,reraId,countryId,stateId,cityId,localityId,subLocalityId,projectSummary,possessionDate,id_y,landmark,fullAddress,pincode,propertyCategory,type,customBHK,id_variant,configurationId,bathrooms,privateBathrooms,publicBathrooms,balcony,furnishedType,furnishingType,lift,ageOfProperty,parkingType,listingType,floorPlanImage,carpetArea,price,propertyImages,maintenanceCharges,aboutProperty,createdAt,updatedAt
cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,UNDER_CONSTRUCTION,,"[""[\""P51800017168\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc80zv4002lvca04o23il71,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,COMMERCIAL,Office,Office,cmfc80zv3002hvca0yghwoxui,cmfc80zv3002gvca08q08d09k,1,1,1,,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417345-d65dfb1fd5d0d077.jpg,239,5975000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417346-ede3eaf6864e2efa.jpg""]",,na,20:22.7,20:22.7
cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,UNDER_CONSTRUCTION,,"[""[\""P51800017168\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc80zv4002lvca04o23il71,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,COMMERCIAL,Office,Office,cmfc80zv4002ivca0pti2hjp8,cmfc80zv3002gvca08q08d09k,1,1,1,,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417346-59bcce3ff8c17194.jpg,309,7720000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417347-f5e0ac2f495d60e1.jpg""]",,na,20:22.7,20:22.7
cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,UNDER_CONSTRUCTION,,"[""[\""P51800017168\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc80zv4002lvca04o23il71,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,COMMERCIAL,Office,Office,cmfc80zv4002jvca0kkwyzbb6,cmfc80zv3002gvca08q08d09k,0,0,0,,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417348-0cca2389f798785c.jpg,634,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417348-9bfc082c0bba270f.jpg""]",,,20:22.7,20:22.7
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,2BHK,2BHK,cmfc8w1ea003hvca0yj9692xd,cmfc8w1e9003gvca0vfq51lrw,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866053-185c21624393f002.jpg,637.76,8900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-3b21d5295d1b7bce.jpg""]",,na,44:31.0,44:31.0
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,2BHK,2BHK,cmfc8w1ea003ivca01s66pru9,cmfc8w1e9003gvca0vfq51lrw,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-1c8c078c7503aa74.jpg,783.83,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-19520d6cb5866f61.jpg""]",,na,44:31.0,44:31.0
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,2BHK,2BHK,cmfc8w1ea003jvca011hgz43s,cmfc8w1e9003gvca0vfq51lrw,2,,,0,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-f05bbc2ef47cc262.jpg,719.46,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-18d491c4116a4a1d.jpg""]",,na,44:31.0,44:31.0
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,3BHK,3BHK,cmfc8w1ea003lvca01p19m6o0,cmfc8w1ea003kvca0antflsgo,3,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-66f1c36cd5370f62.jpg,1090.59,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866055-12dde6891b923a80.jpg""]",,na,44:31.0,44:31.0
cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,"Balaji Kanha	",STANDALONE,balaji-kanha--ashoknagar-chembur-mumbai-678207,,UNDER_CONSTRUCTION,,"[""[\""P51700048490\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcccifw004vvca0mvtcgxos,Lodha Xperia Mall,64C5+C63 Dombivli East Dombivli Maharashtra 421301,421201,RESIDENTIAL,1BHK,1BHK,cmfcccifv004rvca0a0lvecba,cmfcccifu004qvca0daqsesxl,1,,,1,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672773-6523197b4bafe2f8.jpg,422,4190000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672775-37d2dedeb898bfd3.jpg""]",,na,21:18.4,21:18.4
cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,"Balaji Kanha	",STANDALONE,balaji-kanha--ashoknagar-chembur-mumbai-678207,,UNDER_CONSTRUCTION,,"[""[\""P51700048490\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcccifw004vvca0mvtcgxos,Lodha Xperia Mall,64C5+C63 Dombivli East Dombivli Maharashtra 421301,421201,RESIDENTIAL,2BHK,2BHK,cmfcccifv004tvca0yjaewx04,cmfcccifv004svca07g88pbp7,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672776-9c48211b8fc08a50.jpg,580,5770000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672776-55a3d0d5d7d3bb44.jpg""]",,na,21:18.4,21:18.4
cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,UNDER_CONSTRUCTION,,"[""[\""P51800045215\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcd6uus005ovca0f1pjzb76,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,RESIDENTIAL,2BHK,2BHK,cmfcd6uur005jvca02nt9ohd3,cmfcd6uur005ivca0zanvi722,2,,,0,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089519-382dc615d1a8a01c.jpg,518.71,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089520-1fd3665afc1a746a.jpg""]",,na,44:54.2,44:54.2
cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,UNDER_CONSTRUCTION,,"[""[\""P51800045215\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcd6uus005ovca0f1pjzb76,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,RESIDENTIAL,2BHK,2BHK,cmfcd6uur005kvca0xz0ru5kf,cmfcd6uur005ivca0zanvi722,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089523-4a25ba0ab26ba4af.jpg,712.68,24000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089524-f866cded7e572242.jpg""]",,na,44:54.2,44:54.2
cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,UNDER_CONSTRUCTION,,"[""[\""P51800045215\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcd6uus005ovca0f1pjzb76,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,RESIDENTIAL,3BHK,3BHK,cmfcd6uus005mvca0z74nkpkh,cmfcd6uur005lvca0r1lfayx1,3,,,0,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089524-85f5063857a9e066.jpg,1098.46,37000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089525-9e16be48ea1c5dca.jpg""]",,na,44:54.2,44:54.2
cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,UNDER_CONSTRUCTION,,"[""[\""P51800047081\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcdo9ek006qvca0y01p1j7c,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,RESIDENTIAL,1BHK,1BHK,cmfcdo9ej006kvca0mi9penvv,cmfcdo9ej006jvca0unalmr56,1,,,1,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900104-d2b27e1086902c25.jpg,425.39,12000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900105-0cd46f586c660d51.jpg""]",,na,58:26.2,58:26.2
cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,UNDER_CONSTRUCTION,,"[""[\""P51800047081\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcdo9ek006qvca0y01p1j7c,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,RESIDENTIAL,2BHK,2BHK,cmfcdo9ek006mvca080i6yeza,cmfcdo9ek006lvca0wye9m2zq,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900105-92746a06993e21a1.jpg,589.43,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900106-3270032d1b3b29a6.jpg""]",,na,58:26.2,58:26.2
cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,UNDER_CONSTRUCTION,,"[""[\""P51800047081\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcdo9ek006qvca0y01p1j7c,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,RESIDENTIAL,Office space,,cmfcdo9ek006ovca0wwc1e84f,cmfcdo9ek006nvca0aerkp2r8,1,,,1,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900106-2052b7fd49a2faaa.jpg,710.63,21000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900108-5b7ad0636af0eef0.jpg""]",,na,58:26.2,58:26.2
cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,UNDER_CONSTRUCTION,,"[""[\""P52100077028\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmfcfnqp6007zvca0dcgj52pp,cmfcfoprz0081vca0fus0zwq5,,,cmfcg9req000avc20v8brb1zg, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,RESIDENTIAL,2BHK,2BHK,cmfcg9rep0005vc20150vzeqp,cmfcg9rep0004vc20nnmldrf5,0,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263429-b34f6e00dad04cee.jpg,835,67000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263441-db4005e8699b54f5.jpg""]",,na,11:08.5,11:08.5
cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,UNDER_CONSTRUCTION,,"[""[\""P52100077028\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmfcfnqp6007zvca0dcgj52pp,cmfcfoprz0081vca0fus0zwq5,,,cmfcg9req000avc20v8brb1zg, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,RESIDENTIAL,3BHK,3BHK,cmfcg9rep0007vc20aotbggv3,cmfcg9rep0006vc20zocna1zw,3,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263442-37973fcf73632905.jpg,1064,86000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263443-efccc3b7b11a9cf6.jpg""]",,na,11:08.5,11:08.5
cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,UNDER_CONSTRUCTION,,"[""[\""P52100077028\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmfcfnqp6007zvca0dcgj52pp,cmfcfoprz0081vca0fus0zwq5,,,cmfcg9req000avc20v8brb1zg, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,RESIDENTIAL,3BHK,3BHK,cmfcg9rep0008vc207t5kmleq,cmfcg9rep0006vc20zocna1zw,3,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263444-42b0f4d7ba7315d4.jpg,1185,96000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263445-61ad0a336e5cd7e8.jpg""]",,na,11:08.5,11:08.5
cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,UNDER_CONSTRUCTION,,"[""P52100019454"",""P52100047488""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,1BHK,1BHK,cmfdmdqms000cvc90o7xhka3i,cmfdmdqms000bvc90e1hpq42a,1,,,1,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991474-f7da47510a2039a9.jpeg,269.1,5649000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991482-830ba2f79d951b2a.jpg""]",,,49:58.0,49:58.0
cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,UNDER_CONSTRUCTION,,"[""P52100019454"",""P52100047488""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,2BHK,2BHK,cmfdmdqmt000evc90cfyoejib,cmfdmdqmt000dvc90s9ndd0nq,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991488-c0b949b98960c0ed.jpg,685,14300000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991494-9ac904a02c4e153c.jpg""]",,,49:58.0,49:58.0
cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,UNDER_CONSTRUCTION,,"[""P52100019454"",""P52100047488""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,2BHK,2BHK,cmfdmdqmt000fvc900m43j9nq,cmfdmdqmt000dvc90s9ndd0nq,2,,,1,UNFURNISHED,[],FALSE,,,Sell,,900,18900000,[],,,49:58.0,49:58.0
cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,UNDER_CONSTRUCTION,,"[""P52100019454"",""P52100047488""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,3BHK,3BHK,cmfdmdqmt000hvc90cqvdwrq7,cmfdmdqmt000gvc90h6gcwpga,3,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991499-74fa17a4c97985e2.jpg,1095,22900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991505-2373b8e162de669f.jpg""]",,,49:58.0,49:58.0
cmfdnk2rz001rvc90t6aa3f0e,RESIDENTIAL,16 Lakaki,STANDALONE,16-lakaki-modelcolony-shivajinagar-pune-470663,,UNDER_CONSTRUCTION,,"[""P52100078263""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghgvbndfgh,,cmfdnk2s1001xvc90bewa3cn0,Model Colony,"1102/A/48, Lakaki Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",411016,RESIDENTIAL,4.5BHK,Custom,cmfdnk2s1001vvc90hgqf4i31,cmfdnk2s1001uvc90qi4xuo6m,4,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757488967184-719e10b6efff3546.jpg,2650,55800000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757488967185-54cee65e85919c06.jpg""]",,,22:53.3,22:53.3
cmfdro2w2002ivc90co2n24lb,RESIDENTIAL,Dinmanee ,STANDALONE,luxury-dinmanee--modelcolony-shivajinagar-pune-878430,,UNDER_CONSTRUCTION,,"[""[\""P52100079399\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,,,cmfdro2w4002ovc90arhj0v5w,Bharat English School & jr. College,"Dinmanee, Squadron Leader Sureshchandra Bhagwat Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",411016,RESIDENTIAL,3BHK,3BHK,cmfdro2w3002mvc90s7nanw73,cmfdro2w3002lvc90reujbiw4,3,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757495874341-877b209a8dd708f2.jpg,1065,25400000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757495874342-f91c6d45130b2367.jpg""]",,,17:58.6,17:58.6
cmfdssd190037vc90paoxv29h,RESIDENTIAL,Zoa Building - 2 Wing A,STANDALONE,zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777,,UNDER_CONSTRUCTION,,"[""[\""P52100056199\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pwxtd003gvcxszmny2jn7,cmfds8hud0030vc90h37juexd,,,cmfdssd1b003fvc90p5sgwr4n,Renuka mata mandir,"Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036",411036,RESIDENTIAL,1BHK,1BHK,cmfdssd1b003bvc90y4vu1v7i,cmfdssd1a003avc90t92jvmti,1,,,1,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751961-62a4a746ffb7d92a.jpeg,450,7499000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751961-e4b9f6b35ff84fc4.jpg""]",,,49:17.9,49:17.9
cmfdssd190037vc90paoxv29h,RESIDENTIAL,Zoa Building - 2 Wing A,STANDALONE,zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777,,UNDER_CONSTRUCTION,,"[""[\""P52100056199\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pwxtd003gvcxszmny2jn7,cmfds8hud0030vc90h37juexd,,,cmfdssd1b003fvc90p5sgwr4n,Renuka mata mandir,"Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036",411036,RESIDENTIAL,2BHK,2BHK,cmfdssd1b003dvc903vfdvvi2,cmfdssd1b003cvc905s09tzlj,2,,,2,UNFURNISHED,[],FALSE,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751962-8264b2f46aeac8b4.jpg,850,14100000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751962-181b9fb00f69e030.jpg""]",,,49:17.9,49:17.9
