id_x,projectType,projectName,projectCategory,slug,slugId,status,projectAge,reraId,countryId,stateId,cityId,localityId,subLocalityId,projectSummary,possessionDate,id_y,projectId_x,landmark,fullAddress,pincode,id_merged2,projectId_y,propertyCategory,type,customBHK,id_variant,configurationId,bathrooms,privateBathrooms,publicBathrooms,balcony,furnishedType,furnishingType,lift,ageOfProperty,parkingType,listingType,floorPlanImage,carpetArea,price,propertyImages,maintenanceCharges,aboutProperty,createdAt,updatedAt
cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,Sainath Vrindavan,STANDALONE,luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,,UNDER_CONSTRUCTION,,"[""[\""P51800049646\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc6pq1n000cvca0gpdjstzf,cmfc6pq1k0001vca0ikzb258m,JBCN International School Mulund,Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081,400081,cmfc6pq1m0006vca04kqz1wsp,cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,2BHK,2BHK,cmfc6pq1m0008vca0hsbdneqc,cmfc6pq1m0006vca04kqz1wsp,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210675-be2512dbfae0b3f7.jpg,728.5,19000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210678-f61b2d8c4b4a4a50.jpg""]",,na,2025-09-09 06:43:37.112,2025-09-09 06:43:37.112
cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,Sainath Vrindavan,STANDALONE,luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,,UNDER_CONSTRUCTION,,"[""[\""P51800049646\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc6pq1n000cvca0gpdjstzf,cmfc6pq1k0001vca0ikzb258m,JBCN International School Mulund,Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081,400081,cmfc6pq1m0009vca0tmv501em,cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,3BHK,3BHK,cmfc6pq1n000avca0g8zz0fur,cmfc6pq1m0009vca0tmv501em,3,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210681-7ca76e0e6739c3c1.jpg,1240.22,33000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210682-37e9e8c4f43b5b32.jpg""]",,na,2025-09-09 06:43:37.112,2025-09-09 06:43:37.112
cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,Avenue 15,STANDALONE,avenue-15-ashoknagar-chembur-mumbai-140508,,UNDER_CONSTRUCTION,,"[""[\""P51900032165\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc79ip8001lvca0o1ls6fuz,cmfc79ip5001cvca0qht6o44p,JBCN International School Parel,AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015,400015,cmfc79ip7001fvca0dhfqinl1,cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,1BHK,1BHK,cmfc79ip7001gvca0u52qiras,cmfc79ip7001fvca0dhfqinl1,1,,,0.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136185-abf1e76a1175f931.jpg,416.56,9890000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136186-23bdb16c58a9e122.jpg""]",,na,2025-09-09 06:59:00.713,2025-09-09 06:59:00.713
cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,Avenue 15,STANDALONE,avenue-15-ashoknagar-chembur-mumbai-140508,,UNDER_CONSTRUCTION,,"[""[\""P51900032165\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc79ip8001lvca0o1ls6fuz,cmfc79ip5001cvca0qht6o44p,JBCN International School Parel,AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015,400015,cmfc79ip7001fvca0dhfqinl1,cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,1BHK,1BHK,cmfc79ip7001hvca0xz5kv4ld,cmfc79ip7001fvca0dhfqinl1,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136186-d8d90b0f32b32c7f.jpg,438.63,14000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136187-7ce77cd129550d77.jpg""]",,na,2025-09-09 06:59:00.713,2025-09-09 06:59:00.713
cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,Avenue 15,STANDALONE,avenue-15-ashoknagar-chembur-mumbai-140508,,UNDER_CONSTRUCTION,,"[""[\""P51900032165\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc79ip8001lvca0o1ls6fuz,cmfc79ip5001cvca0qht6o44p,JBCN International School Parel,AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015,400015,cmfc79ip7001ivca0pjtsq247,cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,2BHK,2BHK,cmfc79ip8001jvca0r5k1gc5d,cmfc79ip7001ivca0pjtsq247,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136187-1ecea6707162bfe7.jpg,653.15,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136188-b404a27ba98528f4.jpg""]",,na,2025-09-09 06:59:00.713,2025-09-09 06:59:00.713
cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,UNDER_CONSTRUCTION,,"[""[\""P51800017168\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc80zv4002lvca04o23il71,cmfc80zv1002dvca0hcgoc6ea,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,cmfc80zv3002gvca08q08d09k,cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Office,Office,cmfc80zv3002hvca0yghwoxui,cmfc80zv3002gvca08q08d09k,1,1.0,1.0,,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417345-d65dfb1fd5d0d077.jpg,239.0,5975000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417346-ede3eaf6864e2efa.jpg""]",,na,2025-09-09 07:20:22.669,2025-09-09 07:20:22.669
cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,UNDER_CONSTRUCTION,,"[""[\""P51800017168\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc80zv4002lvca04o23il71,cmfc80zv1002dvca0hcgoc6ea,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,cmfc80zv3002gvca08q08d09k,cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Office,Office,cmfc80zv4002ivca0pti2hjp8,cmfc80zv3002gvca08q08d09k,1,1.0,1.0,,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417346-59bcce3ff8c17194.jpg,309.0,7720000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417347-f5e0ac2f495d60e1.jpg""]",,na,2025-09-09 07:20:22.669,2025-09-09 07:20:22.669
cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,UNDER_CONSTRUCTION,,"[""[\""P51800017168\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc80zv4002lvca04o23il71,cmfc80zv1002dvca0hcgoc6ea,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,cmfc80zv3002gvca08q08d09k,cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Office,Office,cmfc80zv4002jvca0kkwyzbb6,cmfc80zv3002gvca08q08d09k,0,0.0,0.0,,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417348-0cca2389f798785c.jpg,634.0,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417348-9bfc082c0bba270f.jpg""]",,,2025-09-09 07:20:22.669,2025-09-09 07:20:22.669
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,cmfc8w1e8003dvca0yvieggaz,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,cmfc8w1e9003gvca0vfq51lrw,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,2BHK,2BHK,cmfc8w1ea003hvca0yj9692xd,cmfc8w1e9003gvca0vfq51lrw,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866053-185c21624393f002.jpg,637.76,8900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-3b21d5295d1b7bce.jpg""]",,na,2025-09-09 07:44:30.992,2025-09-09 07:44:30.992
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,cmfc8w1e8003dvca0yvieggaz,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,cmfc8w1e9003gvca0vfq51lrw,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,2BHK,2BHK,cmfc8w1ea003ivca01s66pru9,cmfc8w1e9003gvca0vfq51lrw,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-1c8c078c7503aa74.jpg,783.83,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-19520d6cb5866f61.jpg""]",,na,2025-09-09 07:44:30.992,2025-09-09 07:44:30.992
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,cmfc8w1e8003dvca0yvieggaz,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,cmfc8w1e9003gvca0vfq51lrw,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,2BHK,2BHK,cmfc8w1ea003jvca011hgz43s,cmfc8w1e9003gvca0vfq51lrw,2,,,0.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-f05bbc2ef47cc262.jpg,719.46,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-18d491c4116a4a1d.jpg""]",,na,2025-09-09 07:44:30.992,2025-09-09 07:44:30.992
cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,UNDER_CONSTRUCTION,,"[""[\""P51800003669\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfc8w1ea003nvca0sz7s13bl,cmfc8w1e8003dvca0yvieggaz,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,cmfc8w1ea003kvca0antflsgo,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,3BHK,3BHK,cmfc8w1ea003lvca01p19m6o0,cmfc8w1ea003kvca0antflsgo,3,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-66f1c36cd5370f62.jpg,1090.59,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866055-12dde6891b923a80.jpg""]",,na,2025-09-09 07:44:30.992,2025-09-09 07:44:30.992
cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,Balaji Kanha	,STANDALONE,balaji-kanha--ashoknagar-chembur-mumbai-678207,,UNDER_CONSTRUCTION,,"[""[\""P51700048490\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcccifw004vvca0mvtcgxos,cmfcccifs004nvca0b7im3r5a,Lodha Xperia Mall,64C5+C63 Dombivli East Dombivli Maharashtra 421301,421201,cmfcccifu004qvca0daqsesxl,cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,1BHK,1BHK,cmfcccifv004rvca0a0lvecba,cmfcccifu004qvca0daqsesxl,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672773-6523197b4bafe2f8.jpg,422.0,4190000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672775-37d2dedeb898bfd3.jpg""]",,na,2025-09-09 09:21:18.424,2025-09-09 09:21:18.424
cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,Balaji Kanha	,STANDALONE,balaji-kanha--ashoknagar-chembur-mumbai-678207,,UNDER_CONSTRUCTION,,"[""[\""P51700048490\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcccifw004vvca0mvtcgxos,cmfcccifs004nvca0b7im3r5a,Lodha Xperia Mall,64C5+C63 Dombivli East Dombivli Maharashtra 421301,421201,cmfcccifv004svca07g88pbp7,cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,2BHK,2BHK,cmfcccifv004tvca0yjaewx04,cmfcccifv004svca07g88pbp7,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672776-9c48211b8fc08a50.jpg,580.0,5770000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672776-55a3d0d5d7d3bb44.jpg""]",,na,2025-09-09 09:21:18.424,2025-09-09 09:21:18.424
cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,UNDER_CONSTRUCTION,,"[""[\""P51800045215\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcd6uus005ovca0f1pjzb76,cmfcd6uup005fvca03vhph9j1,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,cmfcd6uur005ivca0zanvi722,cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,2BHK,2BHK,cmfcd6uur005jvca02nt9ohd3,cmfcd6uur005ivca0zanvi722,2,,,0.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089519-382dc615d1a8a01c.jpg,518.71,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089520-1fd3665afc1a746a.jpg""]",,na,2025-09-09 09:44:54.193,2025-09-09 09:44:54.193
cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,UNDER_CONSTRUCTION,,"[""[\""P51800045215\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcd6uus005ovca0f1pjzb76,cmfcd6uup005fvca03vhph9j1,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,cmfcd6uur005ivca0zanvi722,cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,2BHK,2BHK,cmfcd6uur005kvca0xz0ru5kf,cmfcd6uur005ivca0zanvi722,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089523-4a25ba0ab26ba4af.jpg,712.68,24000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089524-f866cded7e572242.jpg""]",,na,2025-09-09 09:44:54.193,2025-09-09 09:44:54.193
cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,UNDER_CONSTRUCTION,,"[""[\""P51800045215\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcd6uus005ovca0f1pjzb76,cmfcd6uup005fvca03vhph9j1,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,cmfcd6uur005lvca0r1lfayx1,cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,3BHK,3BHK,cmfcd6uus005mvca0z74nkpkh,cmfcd6uur005lvca0r1lfayx1,3,,,0.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089524-85f5063857a9e066.jpg,1098.46,37000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089525-9e16be48ea1c5dca.jpg""]",,na,2025-09-09 09:44:54.193,2025-09-09 09:44:54.193
cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,UNDER_CONSTRUCTION,,"[""[\""P51800047081\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcdo9ek006qvca0y01p1j7c,cmfcdo9ei006gvca0wq9t8usr,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,cmfcdo9ej006jvca0unalmr56,cmfcdo9ei006gvca0wq9t8usr,RESIDENTIAL,1BHK,1BHK,cmfcdo9ej006kvca0mi9penvv,cmfcdo9ej006jvca0unalmr56,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900104-d2b27e1086902c25.jpg,425.39,12000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900105-0cd46f586c660d51.jpg""]",,na,2025-09-09 09:58:26.202,2025-09-09 09:58:26.202
cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,UNDER_CONSTRUCTION,,"[""[\""P51800047081\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcdo9ek006qvca0y01p1j7c,cmfcdo9ei006gvca0wq9t8usr,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,cmfcdo9ek006lvca0wye9m2zq,cmfcdo9ei006gvca0wq9t8usr,RESIDENTIAL,2BHK,2BHK,cmfcdo9ek006mvca080i6yeza,cmfcdo9ek006lvca0wye9m2zq,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900105-92746a06993e21a1.jpg,589.43,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900106-3270032d1b3b29a6.jpg""]",,na,2025-09-09 09:58:26.202,2025-09-09 09:58:26.202
cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,UNDER_CONSTRUCTION,,"[""[\""P51800047081\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmf51ix980003vcj0z7abv17k,,,cmfcdo9ek006qvca0y01p1j7c,cmfcdo9ei006gvca0wq9t8usr,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,cmfcdo9ek006nvca0aerkp2r8,cmfcdo9ei006gvca0wq9t8usr,RESIDENTIAL,Office space,,cmfcdo9ek006ovca0wwc1e84f,cmfcdo9ek006nvca0aerkp2r8,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900106-2052b7fd49a2faaa.jpg,710.63,21000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900108-5b7ad0636af0eef0.jpg""]",,na,2025-09-09 09:58:26.202,2025-09-09 09:58:26.202
cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,UNDER_CONSTRUCTION,,"[""[\""P52100077028\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmfcfnqp6007zvca0dcgj52pp,cmfcfoprz0081vca0fus0zwq5,,,cmfcg9req000avc20v8brb1zg,cmfcg9ren0001vc209rw25eve, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,cmfcg9rep0004vc20nnmldrf5,cmfcg9ren0001vc209rw25eve,RESIDENTIAL,2BHK,2BHK,cmfcg9rep0005vc20150vzeqp,cmfcg9rep0004vc20nnmldrf5,0,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263429-b34f6e00dad04cee.jpg,835.0,67000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263441-db4005e8699b54f5.jpg""]",,na,2025-09-09 11:11:08.543,2025-09-09 11:11:08.543
cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,UNDER_CONSTRUCTION,,"[""[\""P52100077028\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmfcfnqp6007zvca0dcgj52pp,cmfcfoprz0081vca0fus0zwq5,,,cmfcg9req000avc20v8brb1zg,cmfcg9ren0001vc209rw25eve, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,cmfcg9rep0006vc20zocna1zw,cmfcg9ren0001vc209rw25eve,RESIDENTIAL,3BHK,3BHK,cmfcg9rep0007vc20aotbggv3,cmfcg9rep0006vc20zocna1zw,3,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263442-37973fcf73632905.jpg,1064.0,86000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263443-efccc3b7b11a9cf6.jpg""]",,na,2025-09-09 11:11:08.543,2025-09-09 11:11:08.543
